STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,SEX,Sex,AGE,Age,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment,DECIMALS,Decimals
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-07,,1828.85626143,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-08,,1870.27210235,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-09,,1880.58336422,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-10,,1852.05826812,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-11,,1849.40225694,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2023-12,,1842.88612027,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-01,,1921.82389814,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-02,,1822.48463799,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-03,,1852.22043256,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-04,,1862.82812278,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-05,,1834.85828308,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-06,,1848.14309196,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-07,,1840.88133413,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-08,,1859.52556465,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-09,,1847.21290888,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-10,,1858.02732519,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-11,,1858.48803063,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M10,Not in the Labour Force,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2024-12,,1839.73076971,,NUM,Number,3,Thousands,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-01,,7.44669796,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-02,,6.96883614,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-03,,7.55796054,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-04,,7.08731097,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-05,,6.19039324,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-06,,5.76129701,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-07,,5.69766193,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-08,,5.51883653,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-09,,6.11653746,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-10,,5.18061677,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-11,,5.64816407,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2015-12,,6.04679385,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-01,,6.64834148,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-02,,6.45846083,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-03,,6.26016974,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-04,,6.12179175,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-05,,6.00045677,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-06,,6.0240317,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-07,,6.3220921,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-08,,5.93975758,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-09,,5.51741297,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-10,,4.88980012,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-11,,5.26832822,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2016-12,,5.60467141,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-01,,6.19146556,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-02,,6.16420644,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-03,,6.31239758,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-04,,6.13152338,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-05,,6.02908077,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-06,,5.21692455,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-07,,6.094621,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-08,,5.93621328,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-09,,5.71770792,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-10,,5.35037275,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-11,,5.95927509,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2017-12,,7.31873892,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-01,,6.46586859,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-02,,7.00292324,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-03,,5.47402276,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-04,,6.06921891,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-05,,5.36455222,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-06,,5.48196211,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-07,,5.02053248,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-08,,5.21146156,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-09,,5.38782609,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-10,,5.20530515,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-11,,4.94292056,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2018-12,,4.18971302,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-01,,5.71466252,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-02,,5.99132106,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-03,,5.61948652,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-04,,5.43641121,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-05,,4.69950344,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-06,,4.72292228,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-07,,4.56358757,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-08,,5.45775669,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-09,,5.67578285,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-10,,4.58975151,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-11,,4.06603523,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2019-12,,4.80985202,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-01,,6.34879178,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-02,,7.09592253,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-03,,6.85413114,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-04,,6.03522722,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-05,,5.43742209,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-06,,5.74401051,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-07,,6.12569177,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-08,,5.98227591,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-09,,5.15225492,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-10,,7.26907678,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-11,,6.72915954,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2020-12,,6.50414139,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-01,,7.01492524,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-02,,6.38508293,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-03,,6.61482448,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-04,,6.35741124,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-05,,5.46925182,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-06,,5.51399691,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-07,,5.20517795,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-08,,4.29856371,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-09,,5.69492369,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-10,,6.94765773,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-11,,4.73805515,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2021-12,,4.21867559,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-01,,4.17234202,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-02,,5.38391986,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-03,,4.40491427,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-04,,4.75374972,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-05,,4.81187815,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-06,,3.69384833,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-07,,3.63793947,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-08,,4.56281729,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-09,,3.82036846,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-10,,4.66715639,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M15,Unemployment rate - looking for part-time work,3,Persons,1599,Total (age),10,Original,2,Victoria,M,Monthly,2022-11,,3.92312085,,PCT,Percent,0,Units,,,,,1,One
